order_id,user_id,product_id,order_date,status,total,n_items
order_050261,user_02231,prod_0482,2022-07-31T07:47:44Z,returned,273.5,1
order_050262,user_07774,prod_0714,2022-12-13T09:26:13Z,processing,172.67,1
order_050263,user_02848,prod_0384,2024-02-12T11:43:29Z,shipped,468.92,3
order_050263,user_02848,prod_0389,2024-02-12T11:43:29Z,shipped,468.92,3
order_050263,user_02848,prod_0441,2024-02-12T11:43:29Z,shipped,468.92,3
order_050264,user_03839,prod_0030,2023-01-06T23:41:46Z,delivered,1153.84,1
order_050265,user_03609,prod_0241,2022-08-17T14:00:54Z,delivered,1481.16,2
order_050265,user_03609,prod_0177,2022-08-17T14:00:54Z,delivered,1481.16,2
order_050266,user_03210,prod_0581,2023-01-29T07:26:49Z,delivered,695.83,3
order_050266,user_03210,prod_0081,2023-01-29T07:26:49Z,delivered,695.83,3
order_050266,user_03210,prod_0793,2023-01-29T07:26:49Z,delivered,695.83,3
order_050267,user_04703,prod_0617,2024-11-03T02:07:51Z,delivered,176.74,2
order_050267,user_04703,prod_0155,2024-11-03T02:07:51Z,delivered,176.74,2
order_050268,user_05561,prod_0702,2023-10-23T20:09:39Z,returned,600.8,1
order_050269,user_07593,prod_0547,2023-11-21T18:57:36Z,delivered,35.07,1
order_050270,user_05175,prod_0163,2023-04-03T14:03:19Z,delivered,859.85,2
order_050270,user_05175,prod_0881,2023-04-03T14:03:19Z,delivered,859.85,2
order_050271,user_03567,prod_0739,2023-06-24T16:52:29Z,delivered,60.53,1
order_050272,user_08998,prod_0803,2024-06-22T13:20:17Z,shipped,1412.02,4
order_050272,user_08998,prod_0959,2024-06-22T13:20:17Z,shipped,1412.02,4
order_050272,user_08998,prod_0115,2024-06-22T13:20:17Z,shipped,1412.02,4
order_050272,user_08998,prod_0439,2024-06-22T13:20:17Z,shipped,1412.02,4
order_050273,user_06789,prod_0980,2023-12-19T01:20:46Z,delivered,1235.47,3
order_050273,user_06789,prod_0929,2023-12-19T01:20:46Z,delivered,1235.47,3
order_050273,user_06789,prod_0719,2023-12-19T01:20:46Z,delivered,1235.47,3
order_050274,user_05583,prod_0743,2022-07-27T13:35:53Z,delivered,156.92,2
order_050274,user_05583,prod_0558,2022-07-27T13:35:53Z,delivered,156.92,2
order_050275,user_04710,prod_0276,2024-09-06T05:35:11Z,delivered,195.55,1
order_050276,user_04511,prod_0912,2022-03-21T03:15:50Z,processing,207.32,1
order_050277,user_05027,prod_0376,2024-05-12T03:00:28Z,delivered,705.21,2
order_050277,user_05027,prod_0269,2024-05-12T03:00:28Z,delivered,705.21,2
order_050278,user_05890,prod_0507,2022-02-09T03:34:17Z,returned,1099.25,3
order_050278,user_05890,prod_0680,2022-02-09T03:34:17Z,returned,1099.25,3
order_050278,user_05890,prod_0294,2022-02-09T03:34:17Z,returned,1099.25,3
order_050279,user_03124,prod_0061,2024-01-25T05:07:01Z,delivered,893.76,2
order_050279,user_03124,prod_0969,2024-01-25T05:07:01Z,delivered,893.76,2
order_050280,user_07447,prod_0738,2023-03-27T07:04:17Z,delivered,9.93,1
order_050281,user_02775,prod_0220,2024-01-31T07:24:57Z,processing,696.82,2
order_050281,user_02775,prod_0334,2024-01-31T07:24:57Z,processing,696.82,2
order_050282,user_01600,prod_0363,2023-01-18T11:09:31Z,delivered,453.79,2
order_050282,user_01600,prod_0459,2023-01-18T11:09:31Z,delivered,453.79,2
order_050283,user_07083,prod_0981,2022-03-09T13:43:51Z,processing,224.55,1
order_050284,user_08646,prod_0164,2023-01-10T05:20:16Z,delivered,1158.22,2
order_050284,user_08646,prod_0182,2023-01-10T05:20:16Z,delivered,1158.22,2
order_050285,user_08224,prod_0290,2022-08-01T21:58:20Z,processing,540.02,2
order_050285,user_08224,prod_0591,2022-08-01T21:58:20Z,processing,540.02,2
order_050286,user_08696,prod_0233,2024-05-23T17:15:34Z,shipped,286.88,3
order_050286,user_08696,prod_0312,2024-05-23T17:15:34Z,shipped,286.88,3
order_050286,user_08696,prod_0184,2024-05-23T17:15:34Z,shipped,286.88,3
order_050287,user_00532,prod_0792,2023-05-12T00:52:54Z,delivered,98.35,2
order_050287,user_00532,prod_0851,2023-05-12T00:52:54Z,delivered,98.35,2
order_050288,user_07740,prod_0769,2024-01-27T16:38:22Z,delivered,539.88,3
order_050288,user_07740,prod_0510,2024-01-27T16:38:22Z,delivered,539.88,3
order_050288,user_07740,prod_0568,2024-01-27T16:38:22Z,delivered,539.88,3
order_050289,user_02649,prod_0503,2024-07-05T15:11:32Z,returned,621.18,3
order_050289,user_02649,prod_0412,2024-07-05T15:11:32Z,returned,621.18,3
order_050289,user_02649,prod_0926,2024-07-05T15:11:32Z,returned,621.18,3
order_050290,user_06576,prod_0739,2024-12-03T13:17:14Z,processing,60.53,1
order_050291,user_09159,prod_0649,2023-02-17T17:22:28Z,shipped,395.19,1
order_050292,user_01441,prod_0948,2022-05-23T08:08:29Z,delivered,274.8,2
order_050292,user_01441,prod_0586,2022-05-23T08:08:29Z,delivered,274.8,2
order_050293,user_00102,prod_0245,2024-03-16T08:40:33Z,cancelled,593.98,3
order_050293,user_00102,prod_0890,2024-03-16T08:40:33Z,cancelled,593.98,3
order_050293,user_00102,prod_0443,2024-03-16T08:40:33Z,cancelled,593.98,3
order_050294,user_06034,prod_0436,2024-06-05T11:27:54Z,returned,1014.3,3
order_050294,user_06034,prod_0842,2024-06-05T11:27:54Z,returned,1014.3,3
order_050294,user_06034,prod_0046,2024-06-05T11:27:54Z,returned,1014.3,3
order_050295,user_08825,prod_0420,2022-06-28T01:47:15Z,processing,1290.82,5
order_050295,user_08825,prod_0092,2022-06-28T01:47:15Z,processing,1290.82,5
order_050295,user_08825,prod_0461,2022-06-28T01:47:15Z,processing,1290.82,5
order_050295,user_08825,prod_0115,2022-06-28T01:47:15Z,processing,1290.82,5
order_050295,user_08825,prod_0628,2022-06-28T01:47:15Z,processing,1290.82,5
order_050296,user_06858,prod_0661,2022-05-23T00:15:54Z,delivered,1472.11,2
order_050296,user_06858,prod_0163,2022-05-23T00:15:54Z,delivered,1472.11,2
order_050297,user_04894,prod_0112,2024-01-27T06:36:14Z,delivered,2373.62,2
order_050297,user_04894,prod_0106,2024-01-27T06:36:14Z,delivered,2373.62,2
order_050298,user_02341,prod_0657,2023-01-18T11:05:17Z,delivered,1150.9,2
order_050298,user_02341,prod_0637,2023-01-18T11:05:17Z,delivered,1150.9,2
order_050299,user_08833,prod_0056,2023-06-15T09:06:09Z,delivered,1626.76,5
order_050299,user_08833,prod_0513,2023-06-15T09:06:09Z,delivered,1626.76,5
order_050299,user_08833,prod_0383,2023-06-15T09:06:09Z,delivered,1626.76,5
order_050299,user_08833,prod_0746,2023-06-15T09:06:09Z,delivered,1626.76,5
order_050299,user_08833,prod_0377,2023-06-15T09:06:09Z,delivered,1626.76,5
order_050300,user_06966,prod_0305,2024-09-22T00:25:09Z,delivered,1046.92,2
order_050300,user_06966,prod_0677,2024-09-22T00:25:09Z,delivered,1046.92,2
order_050301,user_02139,prod_0169,2023-08-07T18:01:54Z,processing,2458.84,2
order_050301,user_02139,prod_0086,2023-08-07T18:01:54Z,processing,2458.84,2
order_050302,user_05768,prod_0717,2024-06-30T03:09:00Z,processing,682.1,2
order_050302,user_05768,prod_0555,2024-06-30T03:09:00Z,processing,682.1,2
order_050303,user_05723,prod_0453,2022-10-16T01:18:40Z,delivered,383.06,1
order_050304,user_09924,prod_0977,2024-08-19T02:36:58Z,processing,66.92,1
order_050305,user_07312,prod_0493,2024-11-30T00:14:38Z,delivered,462.38,1
order_050306,user_05688,prod_0644,2022-01-06T09:17:34Z,delivered,673.58,1
order_050307,user_07985,prod_0371,2024-07-21T21:58:38Z,delivered,396.45,1
order_050308,user_04489,prod_0679,2024-03-31T15:17:31Z,delivered,609.18,1
order_050309,user_08775,prod_0265,2023-10-28T22:37:41Z,shipped,1137.44,5
order_050309,user_08775,prod_0251,2023-10-28T22:37:41Z,shipped,1137.44,5
order_050309,user_08775,prod_0313,2023-10-28T22:37:41Z,shipped,1137.44,5
order_050309,user_08775,prod_0786,2023-10-28T22:37:41Z,shipped,1137.44,5
order_050309,user_08775,prod_0258,2023-10-28T22:37:41Z,shipped,1137.44,5
order_050310,user_03583,prod_0428,2024-12-20T11:13:49Z,processing,305.47,1
order_050311,user_03733,prod_0610,2022-09-11T04:51:46Z,delivered,20.43,1
order_050312,user_08698,prod_0371,2024-06-29T22:50:51Z,delivered,1558.95,4
order_050312,user_08698,prod_0452,2024-06-29T22:50:51Z,delivered,1558.95,4
order_050312,user_08698,prod_0271,2024-06-29T22:50:51Z,delivered,1558.95,4
order_050312,user_08698,prod_0927,2024-06-29T22:50:51Z,delivered,1558.95,4
order_050313,user_06668,prod_0147,2023-07-11T22:37:44Z,delivered,1265.09,2
order_050313,user_06668,prod_0326,2023-07-11T22:37:44Z,delivered,1265.09,2
order_050314,user_02590,prod_0448,2022-06-25T05:30:29Z,returned,375.54,2
order_050314,user_02590,prod_0778,2022-06-25T05:30:29Z,returned,375.54,2
order_050315,user_03016,prod_0111,2022-12-19T19:45:51Z,delivered,902.71,1
order_050316,user_03312,prod_0128,2023-10-27T20:32:32Z,delivered,1922.97,2
order_050316,user_03312,prod_0658,2023-10-27T20:32:32Z,delivered,1922.97,2
order_050317,user_00659,prod_0623,2022-02-02T11:38:08Z,returned,407.8,2
order_050317,user_00659,prod_0955,2022-02-02T11:38:08Z,returned,407.8,2
order_050318,user_08122,prod_0809,2022-08-09T12:55:11Z,delivered,438.39,2
order_050318,user_08122,prod_0262,2022-08-09T12:55:11Z,delivered,438.39,2
order_050319,user_04725,prod_0139,2023-05-16T17:44:03Z,delivered,1281.4,2
order_050319,user_04725,prod_0720,2023-05-16T17:44:03Z,delivered,1281.4,2
order_050320,user_05474,prod_0962,2023-09-04T00:09:19Z,delivered,445.84,2
order_050320,user_05474,prod_0456,2023-09-04T00:09:19Z,delivered,445.84,2
order_050321,user_08745,prod_0823,2024-04-08T12:19:27Z,delivered,1319.32,4
order_050321,user_08745,prod_0477,2024-04-08T12:19:27Z,delivered,1319.32,4
order_050321,user_08745,prod_0172,2024-04-08T12:19:27Z,delivered,1319.32,4
order_050321,user_08745,prod_0399,2024-04-08T12:19:27Z,delivered,1319.32,4
order_050322,user_03259,prod_0902,2022-02-08T11:17:58Z,shipped,1002.54,5
order_050322,user_03259,prod_0878,2022-02-08T11:17:58Z,shipped,1002.54,5
order_050322,user_03259,prod_0171,2022-02-08T11:17:58Z,shipped,1002.54,5
order_050322,user_03259,prod_0850,2022-02-08T11:17:58Z,shipped,1002.54,5
order_050322,user_03259,prod_0892,2022-02-08T11:17:58Z,shipped,1002.54,5
order_050323,user_06467,prod_0199,2023-08-26T12:53:32Z,delivered,479.59,2
order_050323,user_06467,prod_0217,2023-08-26T12:53:32Z,delivered,479.59,2
order_050324,user_01721,prod_0011,2022-11-06T22:13:05Z,cancelled,655.11,1
order_050325,user_03444,prod_0221,2022-09-24T04:25:03Z,shipped,1378.53,2
order_050325,user_03444,prod_0097,2022-09-24T04:25:03Z,shipped,1378.53,2
order_050326,user_04108,prod_0343,2023-03-12T21:31:26Z,delivered,500.18,3
order_050326,user_04108,prod_0772,2023-03-12T21:31:26Z,delivered,500.18,3
order_050326,user_04108,prod_0520,2023-03-12T21:31:26Z,delivered,500.18,3
order_050327,user_03880,prod_0165,2024-02-03T21:28:43Z,delivered,1126.69,3
order_050327,user_03880,prod_0391,2024-02-03T21:28:43Z,delivered,1126.69,3
order_050327,user_03880,prod_0487,2024-02-03T21:28:43Z,delivered,1126.69,3
order_050328,user_06649,prod_0668,2022-05-29T04:13:30Z,delivered,2248.64,5
order_050328,user_06649,prod_0755,2022-05-29T04:13:30Z,delivered,2248.64,5
order_050328,user_06649,prod_0416,2022-05-29T04:13:30Z,delivered,2248.64,5
order_050328,user_06649,prod_0480,2022-05-29T04:13:30Z,delivered,2248.64,5
order_050328,user_06649,prod_0142,2022-05-29T04:13:30Z,delivered,2248.64,5
order_050329,user_08389,prod_0306,2024-02-20T16:01:51Z,processing,500.3,3
order_050329,user_08389,prod_0453,2024-02-20T16:01:51Z,processing,500.3,3
order_050329,user_08389,prod_0585,2024-02-20T16:01:51Z,processing,500.3,3
order_050330,user_08166,prod_0609,2023-03-10T23:48:06Z,delivered,72.64,1
order_050331,user_09720,prod_0226,2023-06-11T20:26:00Z,shipped,433.12,2
order_050331,user_09720,prod_0497,2023-06-11T20:26:00Z,shipped,433.12,2
order_050332,user_03817,prod_0339,2024-11-05T04:13:40Z,processing,1180.02,5
order_050332,user_03817,prod_0535,2024-11-05T04:13:40Z,processing,1180.02,5
order_050332,user_03817,prod_0306,2024-11-05T04:13:40Z,processing,1180.02,5
order_050332,user_03817,prod_0809,2024-11-05T04:13:40Z,processing,1180.02,5
order_050332,user_03817,prod_0191,2024-11-05T04:13:40Z,processing,1180.02,5
order_050333,user_09777,prod_0875,2023-07-03T11:50:08Z,delivered,619.38,4
order_050333,user_09777,prod_0432,2023-07-03T11:50:08Z,delivered,619.38,4
order_050333,user_09777,prod_0618,2023-07-03T11:50:08Z,delivered,619.38,4
order_050333,user_09777,prod_0543,2023-07-03T11:50:08Z,delivered,619.38,4
order_050334,user_05559,prod_0707,2023-05-21T17:59:30Z,delivered,1919.38,2
order_050334,user_05559,prod_0050,2023-05-21T17:59:30Z,delivered,1919.38,2
order_050335,user_01775,prod_0976,2024-06-15T12:07:30Z,delivered,182.3,2
order_050335,user_01775,prod_0928,2024-06-15T12:07:30Z,delivered,182.3,2
order_050336,user_00354,prod_0678,2024-09-10T14:13:05Z,delivered,619.61,1
order_050337,user_03654,prod_0972,2023-10-03T07:50:29Z,delivered,1847.81,3
order_050337,user_03654,prod_0030,2023-10-03T07:50:29Z,delivered,1847.81,3
order_050337,user_03654,prod_0220,2023-10-03T07:50:29Z,delivered,1847.81,3
order_050338,user_09137,prod_0061,2022-11-07T23:33:47Z,delivered,2246.49,4
order_050338,user_09137,prod_0770,2022-11-07T23:33:47Z,delivered,2246.49,4
order_050338,user_09137,prod_0202,2022-11-07T23:33:47Z,delivered,2246.49,4
order_050338,user_09137,prod_0154,2022-11-07T23:33:47Z,delivered,2246.49,4
order_050339,user_00687,prod_0161,2024-03-07T18:15:47Z,delivered,2566.74,3
order_050339,user_00687,prod_0808,2024-03-07T18:15:47Z,delivered,2566.74,3
order_050339,user_00687,prod_0129,2024-03-07T18:15:47Z,delivered,2566.74,3
order_050340,user_03397,prod_0678,2023-02-04T18:06:44Z,cancelled,646.71,2
order_050340,user_03397,prod_0542,2023-02-04T18:06:44Z,cancelled,646.71,2
order_050341,user_07790,prod_0384,2023-09-17T23:44:43Z,shipped,100.96,1
order_050342,user_08501,prod_0536,2023-05-09T04:48:48Z,delivered,1854.74,4
order_050342,user_08501,prod_0840,2023-05-09T04:48:48Z,delivered,1854.74,4
order_050342,user_08501,prod_0078,2023-05-09T04:48:48Z,delivered,1854.74,4
order_050342,user_08501,prod_0063,2023-05-09T04:48:48Z,delivered,1854.74,4
order_050343,user_05242,prod_0480,2022-07-10T11:05:59Z,delivered,931.33,3
order_050343,user_05242,prod_0036,2022-07-10T11:05:59Z,delivered,931.33,3
order_050343,user_05242,prod_0871,2022-07-10T11:05:59Z,delivered,931.33,3
order_050344,user_08508,prod_0831,2022-11-08T18:44:39Z,delivered,187.18,2
order_050344,user_08508,prod_0905,2022-11-08T18:44:39Z,delivered,187.18,2
order_050345,user_09804,prod_0399,2024-06-03T04:48:28Z,delivered,473.28,2
order_050345,user_09804,prod_0604,2024-06-03T04:48:28Z,delivered,473.28,2
order_050346,user_06470,prod_0687,2022-06-01T12:54:44Z,delivered,693.5,2
order_050346,user_06470,prod_0349,2022-06-01T12:54:44Z,delivered,693.5,2
order_050347,user_04358,prod_0411,2023-04-08T20:12:10Z,delivered,1348.88,5
order_050347,user_04358,prod_0526,2023-04-08T20:12:10Z,delivered,1348.88,5
order_050347,user_04358,prod_0013,2023-04-08T20:12:10Z,delivered,1348.88,5
order_050347,user_04358,prod_0918,2023-04-08T20:12:10Z,delivered,1348.88,5
order_050347,user_04358,prod_0580,2023-04-08T20:12:10Z,delivered,1348.88,5
order_050348,user_08182,prod_0644,2024-06-11T05:31:37Z,delivered,1282.76,2
order_050348,user_08182,prod_0679,2024-06-11T05:31:37Z,delivered,1282.76,2
order_050349,user_02838,prod_0698,2023-12-24T13:08:49Z,cancelled,1907.88,4
order_050349,user_02838,prod_0620,2023-12-24T13:08:49Z,cancelled,1907.88,4
order_050349,user_02838,prod_0211,2023-12-24T13:08:49Z,cancelled,1907.88,4
order_050349,user_02838,prod_0148,2023-12-24T13:08:49Z,cancelled,1907.88,4
order_050350,user_05563,prod_0676,2023-05-20T07:47:34Z,shipped,606.58,1
order_050351,user_04431,prod_0577,2024-03-16T03:57:07Z,cancelled,85.11,2
order_050351,user_04431,prod_0779,2024-03-16T03:57:07Z,cancelled,85.11,2
order_050352,user_04476,prod_0454,2024-09-26T15:30:46Z,shipped,448.81,1
order_050353,user_02995,prod_0566,2023-08-21T11:53:11Z,delivered,32.96,1
order_050354,user_05869,prod_0064,2024-03-03T05:40:59Z,shipped,1451.74,2
order_050354,user_05869,prod_0056,2024-03-03T05:40:59Z,shipped,1451.74,2
order_050355,user_08310,prod_0177,2023-05-29T02:26:34Z,returned,1302.78,1
order_050356,user_06312,prod_0054,2022-03-18T05:05:29Z,returned,1515.28,2
order_050356,user_06312,prod_0004,2022-03-18T05:05:29Z,returned,1515.28,2
order_050357,user_06300,prod_0391,2024-10-29T06:37:30Z,returned,1604.49,5
order_050357,user_06300,prod_0978,2024-10-29T06:37:30Z,returned,1604.49,5
order_050357,user_06300,prod_0962,2024-10-29T06:37:30Z,returned,1604.49,5
order_050357,user_06300,prod_0228,2024-10-29T06:37:30Z,returned,1604.49,5
order_050357,user_06300,prod_0966,2024-10-29T06:37:30Z,returned,1604.49,5
order_050358,user_03275,prod_0825,2024-08-06T19:46:08Z,cancelled,336.11,3
order_050358,user_03275,prod_0763,2024-08-06T19:46:08Z,cancelled,336.11,3
order_050358,user_03275,prod_0773,2024-08-06T19:46:08Z,cancelled,336.11,3
order_050359,user_07867,prod_0003,2022-07-19T00:34:57Z,delivered,1744.54,3
order_050359,user_07867,prod_0459,2022-07-19T00:34:57Z,delivered,1744.54,3
order_050359,user_07867,prod_0041,2022-07-19T00:34:57Z,delivered,1744.54,3
order_050360,user_09546,prod_0426,2022-12-15T16:29:59Z,shipped,1280.12,4
order_050360,user_09546,prod_0936,2022-12-15T16:29:59Z,shipped,1280.12,4
order_050360,user_09546,prod_0461,2022-12-15T16:29:59Z,shipped,1280.12,4
order_050360,user_09546,prod_0671,2022-12-15T16:29:59Z,shipped,1280.12,4
order_050361,user_03407,prod_0677,2023-07-13T18:28:59Z,delivered,715.18,1
order_050362,user_05047,prod_0354,2022-12-09T07:38:39Z,delivered,325.48,2
order_050362,user_05047,prod_0553,2022-12-09T07:38:39Z,delivered,325.48,2
order_050363,user_05246,prod_0633,2024-06-18T20:17:16Z,delivered,444.56,1
order_050364,user_07561,prod_0467,2024-02-18T19:22:22Z,delivered,1201.32,4
order_050364,user_07561,prod_0795,2024-02-18T19:22:22Z,delivered,1201.32,4
order_050364,user_07561,prod_0709,2024-02-18T19:22:22Z,delivered,1201.32,4
order_050364,user_07561,prod_0685,2024-02-18T19:22:22Z,delivered,1201.32,4
order_050365,user_08806,prod_0445,2022-03-16T20:43:08Z,delivered,314.97,1
order_050366,user_05819,prod_0059,2024-06-18T06:06:46Z,returned,1122.31,1
order_050367,user_07820,prod_0027,2022-12-17T22:15:23Z,delivered,723.31,1
order_050368,user_07887,prod_0356,2022-02-10T15:01:34Z,shipped,279.85,1
order_050369,user_00700,prod_0021,2023-10-17T21:47:23Z,delivered,186.73,1
order_050370,user_06716,prod_0083,2022-01-16T02:19:48Z,processing,1812.48,3
order_050370,user_06716,prod_0143,2022-01-16T02:19:48Z,processing,1812.48,3
order_050370,user_06716,prod_0505,2022-01-16T02:19:48Z,processing,1812.48,3
order_050371,user_00891,prod_0526,2023-08-30T23:09:22Z,delivered,188.64,3
order_050371,user_00891,prod_0625,2023-08-30T23:09:22Z,delivered,188.64,3
order_050371,user_00891,prod_0460,2023-08-30T23:09:22Z,delivered,188.64,3
order_050372,user_09105,prod_0321,2023-01-25T06:23:51Z,delivered,1092.71,2
order_050372,user_09105,prod_0027,2023-01-25T06:23:51Z,delivered,1092.71,2
order_050373,user_06680,prod_0163,2022-04-14T02:35:05Z,delivered,851.96,1
order_050374,user_00076,prod_0903,2022-05-15T05:28:39Z,processing,463.46,2
order_050374,user_00076,prod_0494,2022-05-15T05:28:39Z,processing,463.46,2
order_050375,user_00840,prod_0306,2023-07-13T02:55:10Z,processing,89.36,1
order_050376,user_07414,prod_0806,2022-07-07T04:19:54Z,delivered,124.43,1
order_050377,user_07652,prod_0595,2023-09-05T02:13:03Z,delivered,310.24,2
order_050377,user_07652,prod_0424,2023-09-05T02:13:03Z,delivered,310.24,2
order_050378,user_00112,prod_0007,2023-06-13T00:05:27Z,cancelled,1328.91,1
order_050379,user_07776,prod_0898,2024-01-22T10:31:01Z,delivered,987.06,4
order_050379,user_07776,prod_0443,2024-01-22T10:31:01Z,delivered,987.06,4
order_050379,user_07776,prod_0866,2024-01-22T10:31:01Z,delivered,987.06,4
order_050379,user_07776,prod_0502,2024-01-22T10:31:01Z,delivered,987.06,4
order_050380,user_08160,prod_0244,2023-09-13T21:41:29Z,returned,302.82,1
order_050381,user_08464,prod_0715,2023-12-31T19:45:12Z,delivered,976.4,5
order_050381,user_08464,prod_0444,2023-12-31T19:45:12Z,delivered,976.4,5
order_050381,user_08464,prod_0761,2023-12-31T19:45:12Z,delivered,976.4,5
order_050381,user_08464,prod_0814,2023-12-31T19:45:12Z,delivered,976.4,5
order_050381,user_08464,prod_0194,2023-12-31T19:45:12Z,delivered,976.4,5
order_050382,user_03610,prod_0286,2023-05-13T01:46:40Z,delivered,462.58,1
order_050383,user_03691,prod_0698,2022-08-07T01:25:22Z,delivered,647.69,1
order_050384,user_02325,prod_0796,2023-07-08T07:07:40Z,delivered,1322.57,2
order_050384,user_02325,prod_0051,2023-07-08T07:07:40Z,delivered,1322.57,2
order_050385,user_02761,prod_0380,2023-02-25T18:56:38Z,delivered,1008.1,4
order_050385,user_02761,prod_0473,2023-02-25T18:56:38Z,delivered,1008.1,4
order_050385,user_02761,prod_0394,2023-02-25T18:56:38Z,delivered,1008.1,4
order_050385,user_02761,prod_0483,2023-02-25T18:56:38Z,delivered,1008.1,4
order_050386,user_02472,prod_0869,2024-10-02T22:56:11Z,delivered,856.68,3
order_050386,user_02472,prod_0510,2024-10-02T22:56:11Z,delivered,856.68,3
order_050386,user_02472,prod_0645,2024-10-02T22:56:11Z,delivered,856.68,3
order_050387,user_08832,prod_0075,2023-05-21T04:02:50Z,shipped,1258.24,3
order_050387,user_08832,prod_0017,2023-05-21T04:02:50Z,shipped,1258.24,3
order_050387,user_08832,prod_0242,2023-05-21T04:02:50Z,shipped,1258.24,3
order_050388,user_02195,prod_0860,2024-02-22T03:48:51Z,delivered,728.77,3
order_050388,user_02195,prod_0901,2024-02-22T03:48:51Z,delivered,728.77,3
order_050388,user_02195,prod_0026,2024-02-22T03:48:51Z,delivered,728.77,3
order_050389,user_06537,prod_0558,2023-02-21T22:15:50Z,shipped,478.27,2
order_050389,user_06537,prod_0336,2023-02-21T22:15:50Z,shipped,478.27,2
order_050390,user_06873,prod_0479,2022-02-23T00:57:24Z,cancelled,853.52,2
order_050390,user_06873,prod_0711,2022-02-23T00:57:24Z,cancelled,853.52,2
order_050391,user_01938,prod_0974,2022-11-25T09:09:11Z,cancelled,1530.89,3
order_050391,user_01938,prod_0943,2022-11-25T09:09:11Z,cancelled,1530.89,3
order_050391,user_01938,prod_0020,2022-11-25T09:09:11Z,cancelled,1530.89,3
order_050392,user_06327,prod_0579,2022-10-20T05:43:01Z,delivered,17.1,1
order_050393,user_02710,prod_0816,2022-12-07T01:47:24Z,delivered,211.07,2
order_050393,user_02710,prod_0499,2022-12-07T01:47:24Z,delivered,211.07,2
order_050394,user_07790,prod_0114,2023-05-15T22:04:13Z,delivered,1334.12,4
order_050394,user_07790,prod_0867,2023-05-15T22:04:13Z,delivered,1334.12,4
order_050394,user_07790,prod_0078,2023-05-15T22:04:13Z,delivered,1334.12,4
order_050394,user_07790,prod_0429,2023-05-15T22:04:13Z,delivered,1334.12,4
order_050395,user_01149,prod_0125,2024-09-25T22:12:40Z,returned,320.46,2
order_050395,user_01149,prod_0446,2024-09-25T22:12:40Z,returned,320.46,2
order_050396,user_09141,prod_0727,2023-09-20T10:37:31Z,processing,359.59,1
order_050397,user_00776,prod_0621,2024-09-07T11:12:53Z,delivered,562.94,3
order_050397,user_00776,prod_0522,2024-09-07T11:12:53Z,delivered,562.94,3
order_050397,user_00776,prod_0405,2024-09-07T11:12:53Z,delivered,562.94,3
order_050398,user_07115,prod_0158,2022-12-31T02:24:59Z,shipped,860.46,2
order_050398,user_07115,prod_0604,2022-12-31T02:24:59Z,shipped,860.46,2
order_050399,user_09373,prod_0049,2024-04-27T03:36:10Z,delivered,1045.59,1
order_050400,user_08868,prod_0005,2023-08-20T07:46:09Z,delivered,113.29,1
order_050401,user_04586,prod_0118,2024-07-11T03:53:08Z,delivered,1955.17,2
order_050401,user_04586,prod_0054,2024-07-11T03:53:08Z,delivered,1955.17,2
order_050402,user_01241,prod_0544,2023-06-08T23:57:55Z,delivered,67.43,1
order_050403,user_04453,prod_0491,2022-08-29T09:30:43Z,delivered,586.57,3
order_050403,user_04453,prod_0828,2022-08-29T09:30:43Z,delivered,586.57,3
order_050403,user_04453,prod_0408,2022-08-29T09:30:43Z,delivered,586.57,3
order_050404,user_00834,prod_0222,2022-05-02T04:30:27Z,delivered,1502.3,3
order_050404,user_00834,prod_0739,2022-05-02T04:30:27Z,delivered,1502.3,3
order_050404,user_00834,prod_0017,2022-05-02T04:30:27Z,delivered,1502.3,3
order_050405,user_05285,prod_0149,2022-10-04T17:58:41Z,delivered,1098.99,1
order_050406,user_09586,prod_0066,2024-04-17T17:38:03Z,delivered,934.69,3
order_050406,user_09586,prod_0755,2024-04-17T17:38:03Z,delivered,934.69,3
order_050406,user_09586,prod_0263,2024-04-17T17:38:03Z,delivered,934.69,3
order_050407,user_06969,prod_0678,2024-11-16T19:35:57Z,cancelled,650.27,2
order_050407,user_06969,prod_0422,2024-11-16T19:35:57Z,cancelled,650.27,2
order_050408,user_08115,prod_0127,2024-04-23T06:43:23Z,cancelled,512.08,1
order_050409,user_04058,prod_0155,2024-10-03T18:34:58Z,cancelled,184.81,2
order_050409,user_04058,prod_0585,2024-10-03T18:34:58Z,cancelled,184.81,2
order_050410,user_05471,prod_0561,2022-07-18T14:33:15Z,delivered,24.96,1
order_050411,user_06393,prod_0266,2022-06-05T20:27:45Z,delivered,1965.56,4
order_050411,user_06393,prod_0095,2022-06-05T20:27:45Z,delivered,1965.56,4
order_050411,user_06393,prod_0414,2022-06-05T20:27:45Z,delivered,1965.56,4
order_050411,user_06393,prod_0101,2022-06-05T20:27:45Z,delivered,1965.56,4
order_050412,user_02908,prod_0691,2023-11-18T15:58:54Z,shipped,569.6,1
order_050413,user_01603,prod_0421,2022-04-29T17:39:25Z,processing,474.59,2
order_050413,user_01603,prod_0457,2022-04-29T17:39:25Z,processing,474.59,2
order_050414,user_08626,prod_0664,2023-06-11T11:03:25Z,delivered,791.35,2
order_050414,user_08626,prod_0306,2023-06-11T11:03:25Z,delivered,791.35,2
order_050415,user_06338,prod_0963,2024-07-26T20:26:11Z,returned,1922.58,5
