user_id,product_id,duration_s,viewed_at,source
user_09208,prod_0574,7,2022-03-17T23:38:00Z,search
user_01218,prod_0867,3,2023-08-31T23:54:43Z,recommendation
user_05499,prod_0760,34,2023-07-27T19:03:24Z,browse
user_01980,prod_0559,117,2023-04-04T08:34:43Z,homepage
user_03940,prod_0258,30,2022-09-16T22:47:01Z,browse
user_00869,prod_0237,40,2024-02-16T17:25:53Z,recommendation
user_05332,prod_0178,285,2024-07-17T17:54:30Z,browse
user_04884,prod_0035,24,2023-05-25T22:17:59Z,recommendation
user_09635,prod_0888,41,2022-11-28T11:11:24Z,browse
user_05546,prod_0556,25,2023-12-09T06:13:44Z,browse
user_01177,prod_0242,22,2024-08-31T15:29:07Z,homepage
user_09521,prod_0461,91,2023-08-06T21:28:16Z,category
user_08995,prod_0053,25,2024-10-11T22:55:09Z,search
user_05381,prod_0331,13,2024-08-26T15:21:24Z,browse
user_08317,prod_0837,70,2023-07-13T17:24:47Z,recommendation
user_06108,prod_0949,16,2023-10-02T16:01:38Z,recommendation
user_05866,prod_0811,16,2023-12-12T13:33:07Z,browse
user_04832,prod_0308,108,2022-11-11T11:09:37Z,homepage
user_08087,prod_0663,38,2022-11-13T13:11:39Z,browse
user_00649,prod_0890,59,2022-10-05T12:48:17Z,search
user_08592,prod_0840,142,2024-05-15T05:17:14Z,homepage
user_02772,prod_0011,132,2023-01-08T23:36:48Z,browse
user_00243,prod_0151,122,2022-07-21T12:20:05Z,browse
user_08189,prod_0139,424,2023-11-16T20:43:32Z,recommendation
user_02168,prod_0168,26,2024-10-03T23:11:31Z,browse
user_02378,prod_0510,175,2024-05-27T05:19:32Z,recommendation
user_07321,prod_0318,13,2023-11-25T23:25:51Z,category
user_00960,prod_0664,61,2023-02-25T01:54:43Z,search
user_01742,prod_0068,35,2023-08-21T05:37:16Z,browse
user_05342,prod_0243,54,2024-06-12T20:21:14Z,recommendation
user_02558,prod_0059,92,2022-07-29T14:23:18Z,homepage
user_01624,prod_0820,6,2022-06-21T16:00:54Z,recommendation
user_04469,prod_0338,59,2024-09-10T03:29:32Z,homepage
user_00784,prod_0156,17,2023-01-17T12:44:34Z,browse
user_03872,prod_0134,426,2022-02-15T14:23:40Z,homepage
user_06116,prod_0609,10,2024-03-30T17:53:35Z,search
user_03945,prod_0433,39,2024-04-09T16:25:19Z,category
user_05670,prod_0441,9,2024-06-18T05:12:47Z,search
user_05386,prod_0075,19,2022-01-10T16:47:09Z,search
user_03576,prod_0079,10,2023-01-21T00:07:31Z,browse
user_03124,prod_0942,7,2023-03-06T00:00:56Z,search
user_07407,prod_0150,73,2023-12-15T19:16:39Z,search
user_07557,prod_0620,35,2022-11-12T12:34:30Z,recommendation
user_07891,prod_0574,24,2023-05-23T15:37:50Z,search
user_00319,prod_0124,38,2023-11-12T10:53:46Z,homepage
user_09297,prod_0725,29,2023-02-12T17:34:30Z,recommendation
user_08951,prod_0881,67,2022-06-03T17:16:43Z,recommendation
user_03351,prod_0702,55,2023-05-18T14:09:23Z,search
user_02740,prod_0201,33,2022-08-27T18:55:00Z,browse
user_05085,prod_0433,108,2023-01-08T10:43:45Z,search
user_03022,prod_0090,11,2024-01-21T02:15:22Z,recommendation
user_04616,prod_0671,12,2023-10-13T08:34:05Z,category
user_08601,prod_0483,9,2023-01-13T19:58:49Z,category
user_02705,prod_0025,41,2024-05-07T12:09:47Z,browse
user_09654,prod_0565,112,2022-09-03T13:15:41Z,category
user_08505,prod_0636,37,2022-07-23T03:24:44Z,search
user_01312,prod_0151,60,2024-01-15T05:14:59Z,recommendation
user_07869,prod_0109,5,2024-04-08T00:12:52Z,homepage
user_04726,prod_0004,23,2024-12-06T20:14:07Z,category
user_04404,prod_0150,87,2024-09-11T00:53:49Z,search
user_05035,prod_0517,84,2023-06-17T16:28:49Z,homepage
user_07372,prod_0644,53,2023-04-08T19:10:20Z,homepage
user_01811,prod_0107,200,2023-10-21T10:58:13Z,homepage
user_09994,prod_0915,21,2023-08-07T01:44:43Z,recommendation
user_01063,prod_0771,34,2023-03-28T22:56:07Z,homepage
user_02056,prod_0372,105,2024-09-15T04:39:18Z,homepage
user_06285,prod_0157,58,2022-01-21T20:05:53Z,homepage
user_01159,prod_0633,7,2023-06-19T11:54:47Z,browse
user_06296,prod_0439,8,2023-12-09T00:21:37Z,category
user_02866,prod_0530,22,2023-03-21T23:12:39Z,browse
user_01540,prod_0718,37,2022-02-17T18:24:06Z,search
user_00422,prod_0127,30,2022-08-20T07:57:26Z,homepage
user_02841,prod_0321,61,2023-04-23T12:16:34Z,category
user_00318,prod_0337,20,2024-07-21T18:03:59Z,category
user_08061,prod_0162,32,2023-09-25T13:08:41Z,search
user_03864,prod_0539,274,2024-08-31T00:51:58Z,browse
user_00965,prod_0527,12,2023-05-13T17:05:20Z,category
user_09364,prod_0713,14,2022-12-16T21:01:10Z,category
user_02299,prod_0041,4,2022-10-19T13:21:02Z,browse
user_02730,prod_0897,10,2024-03-25T08:27:28Z,category
user_01632,prod_0379,42,2024-03-20T14:36:46Z,homepage
user_03356,prod_0090,172,2023-05-26T10:52:30Z,category
user_03554,prod_0722,49,2022-02-02T13:55:08Z,homepage
user_02490,prod_0849,40,2023-09-11T02:45:59Z,category
user_01381,prod_0546,43,2024-01-14T11:45:44Z,category
user_08551,prod_0701,12,2022-10-01T22:33:47Z,browse
user_04846,prod_0058,15,2023-01-26T06:07:41Z,browse
user_09243,prod_0683,57,2023-02-16T08:23:58Z,browse
user_01268,prod_0001,45,2023-04-01T10:47:34Z,browse
user_09044,prod_0124,40,2024-07-28T08:11:07Z,search
user_09378,prod_0648,48,2022-04-10T19:04:04Z,recommendation
user_00325,prod_0455,9,2022-10-20T06:14:39Z,recommendation
user_00258,prod_0046,100,2024-09-23T11:09:19Z,homepage
user_09858,prod_0801,51,2022-07-31T01:55:40Z,browse
user_01946,prod_0463,20,2024-08-18T23:31:04Z,search
user_09022,prod_0127,29,2022-07-18T06:42:18Z,browse
user_01838,prod_0669,86,2023-05-21T06:25:17Z,recommendation
user_05384,prod_0154,24,2024-06-29T19:19:20Z,search
user_08177,prod_0636,26,2024-04-07T14:20:25Z,homepage
user_01432,prod_0563,12,2022-04-05T02:56:47Z,browse
user_08781,prod_0427,13,2024-04-22T03:46:27Z,category
user_06291,prod_0397,27,2022-06-09T16:54:30Z,homepage
user_09308,prod_0291,175,2022-11-23T11:33:48Z,category
user_06994,prod_0394,38,2024-02-11T07:29:24Z,browse
user_01303,prod_0106,80,2022-01-02T07:57:35Z,homepage
user_07300,prod_0549,45,2022-11-12T21:45:17Z,search
user_07329,prod_0518,46,2023-03-25T17:31:01Z,search
user_01201,prod_0418,21,2024-06-21T04:19:15Z,homepage
user_03845,prod_0367,51,2022-07-04T19:30:43Z,browse
user_03446,prod_0824,9,2022-01-17T19:22:00Z,category
user_03384,prod_0063,6,2023-10-23T12:07:11Z,category
user_03851,prod_0080,25,2023-10-05T10:12:50Z,browse
user_05983,prod_0565,25,2023-01-16T16:52:10Z,search
user_03062,prod_0601,10,2022-04-25T03:17:42Z,recommendation
user_08211,prod_0440,120,2023-04-22T04:42:28Z,browse
user_04019,prod_0468,89,2024-01-20T23:27:00Z,search
user_06637,prod_0019,192,2023-09-22T01:46:19Z,browse
user_07735,prod_0674,19,2024-01-17T21:38:47Z,category
user_00674,prod_0862,108,2022-04-18T13:43:45Z,recommendation
user_02144,prod_0245,71,2023-03-14T17:27:34Z,category
user_09952,prod_0400,19,2022-07-22T18:06:05Z,homepage
user_07935,prod_0639,30,2024-02-26T03:53:38Z,recommendation
user_00709,prod_0715,191,2024-05-27T20:37:13Z,browse
user_04415,prod_0385,23,2022-07-20T01:42:21Z,homepage
user_04643,prod_0632,19,2024-10-17T20:18:10Z,recommendation
user_08513,prod_0486,102,2023-10-28T15:56:19Z,homepage
user_09070,prod_0772,24,2024-02-07T07:05:37Z,category
user_07006,prod_0674,134,2023-03-15T00:54:31Z,recommendation
user_09595,prod_0799,372,2023-01-27T09:29:23Z,homepage
user_05243,prod_0448,49,2022-06-29T10:09:26Z,browse
user_06065,prod_0659,142,2024-11-24T13:33:14Z,category
user_00483,prod_0983,23,2022-09-02T17:18:47Z,category
user_07126,prod_0531,88,2022-06-17T03:40:53Z,browse
user_00680,prod_0220,72,2022-12-15T02:14:15Z,homepage
user_06689,prod_0256,19,2022-10-10T03:11:00Z,browse
user_08896,prod_0576,15,2024-08-13T09:32:16Z,recommendation
user_05360,prod_0652,51,2023-05-28T03:58:00Z,category
user_07971,prod_0336,144,2022-02-04T18:07:33Z,browse
user_05663,prod_0515,20,2023-12-03T08:17:15Z,search
user_04752,prod_0754,245,2023-11-16T23:56:38Z,category
user_05742,prod_0054,56,2023-12-14T03:59:26Z,recommendation
user_08281,prod_0961,21,2023-12-10T04:24:56Z,search
user_01658,prod_0313,38,2023-01-19T14:50:19Z,category
user_09842,prod_0679,14,2022-03-05T14:31:02Z,homepage
user_04564,prod_0897,15,2024-04-04T15:26:39Z,search
user_05558,prod_0783,135,2023-09-02T11:22:18Z,recommendation
user_02233,prod_0692,31,2023-06-13T12:47:21Z,search
user_05558,prod_0995,36,2024-09-06T19:17:34Z,category
user_00358,prod_0506,14,2022-08-13T21:55:01Z,recommendation
user_00760,prod_0971,25,2022-12-19T11:16:05Z,browse
user_00922,prod_0344,41,2024-03-01T04:25:48Z,browse
user_03047,prod_0370,18,2022-04-24T20:46:26Z,recommendation
user_03851,prod_0579,103,2024-10-13T03:08:56Z,search
user_08241,prod_0230,72,2022-03-22T17:48:04Z,homepage
user_02538,prod_0853,5,2024-05-11T13:15:08Z,recommendation
user_01962,prod_0764,122,2022-10-09T05:26:10Z,recommendation
user_07526,prod_0539,91,2023-05-31T09:47:10Z,category
user_02692,prod_0217,118,2024-03-16T23:47:46Z,browse
user_02280,prod_0093,52,2023-03-19T10:36:15Z,browse
user_07507,prod_0148,33,2024-09-20T08:43:12Z,search
user_04797,prod_0590,73,2022-06-01T07:05:47Z,recommendation
user_03704,prod_0363,6,2024-03-30T22:36:02Z,browse
user_08919,prod_0504,28,2022-08-28T07:35:45Z,homepage
user_01578,prod_0982,124,2023-04-01T00:09:40Z,homepage
user_03029,prod_0471,80,2024-06-23T14:09:46Z,category
user_03900,prod_0584,28,2023-06-26T05:19:48Z,recommendation
user_08439,prod_0643,28,2022-04-12T11:45:07Z,homepage
user_09399,prod_0763,54,2022-03-12T22:07:21Z,recommendation
user_00809,prod_0053,16,2023-10-24T15:46:26Z,recommendation
user_03607,prod_0122,40,2024-10-03T10:55:39Z,recommendation
user_03192,prod_0046,39,2024-06-16T23:44:53Z,search
user_00383,prod_0393,47,2023-04-02T10:34:42Z,browse
user_07815,prod_0513,17,2023-03-22T11:22:20Z,search
user_04773,prod_0377,13,2023-04-12T19:23:53Z,recommendation
user_02445,prod_0164,24,2023-08-19T06:46:26Z,homepage
user_02498,prod_0122,17,2022-05-16T06:52:17Z,recommendation
user_09234,prod_0535,52,2024-01-26T07:39:09Z,browse
user_01509,prod_0248,30,2022-11-17T14:15:01Z,homepage
user_08928,prod_0083,240,2023-04-23T21:36:29Z,search
user_05073,prod_0337,47,2022-01-29T01:40:39Z,category
user_04398,prod_0299,30,2023-08-18T17:11:01Z,category
user_08133,prod_0440,20,2022-08-12T01:13:34Z,recommendation
user_00452,prod_0050,198,2023-07-11T06:01:44Z,recommendation
user_06660,prod_0381,38,2022-04-01T14:49:24Z,category
user_08320,prod_0003,70,2024-12-04T12:40:50Z,browse
user_01909,prod_0684,7,2022-01-26T03:34:28Z,search
user_00963,prod_0440,85,2023-01-07T10:15:01Z,category
user_00932,prod_0696,98,2024-01-03T20:52:26Z,homepage
user_08839,prod_0113,34,2022-12-14T08:31:43Z,search
user_02052,prod_0582,36,2023-03-14T15:35:29Z,homepage
user_08647,prod_0314,99,2022-04-30T02:57:15Z,homepage
user_03752,prod_0166,39,2022-06-03T07:24:52Z,recommendation
user_07585,prod_0726,9,2024-01-08T17:58:40Z,homepage
user_09542,prod_0863,5,2023-02-11T03:05:36Z,search
user_02853,prod_0298,40,2023-01-29T12:36:22Z,homepage
user_02707,prod_0466,120,2024-02-09T03:29:43Z,search
user_04066,prod_0295,25,2024-12-06T07:50:40Z,search
user_06391,prod_0611,4,2023-10-16T16:48:21Z,category
user_04231,prod_0371,323,2023-01-01T02:48:03Z,homepage
user_09511,prod_0352,11,2022-01-04T16:02:31Z,search
user_00731,prod_0209,11,2023-08-27T20:11:29Z,category
user_00353,prod_0066,76,2024-08-25T04:46:00Z,category
user_02869,prod_0017,59,2024-05-20T06:28:31Z,search
user_04091,prod_0840,15,2022-06-23T19:38:55Z,browse
user_08388,prod_0055,186,2022-06-01T22:13:23Z,homepage
user_01456,prod_0379,25,2024-03-27T07:54:33Z,search
user_05945,prod_0378,3,2023-08-17T08:21:29Z,category
user_00799,prod_0133,25,2023-03-01T00:18:28Z,homepage
user_09451,prod_0380,5,2022-03-28T07:09:44Z,search
user_05389,prod_0508,84,2023-06-20T04:37:22Z,homepage
user_09703,prod_0853,56,2024-02-05T05:12:49Z,search
user_00409,prod_0830,11,2023-07-05T19:48:59Z,search
user_00380,prod_0336,18,2024-01-15T10:31:49Z,search
user_05155,prod_0704,38,2022-05-20T22:48:36Z,recommendation
user_03745,prod_0578,29,2023-10-10T05:44:14Z,homepage
user_06317,prod_0156,464,2023-04-09T02:05:35Z,homepage
user_02932,prod_0549,61,2024-02-23T13:53:46Z,recommendation
user_04426,prod_0364,24,2022-07-24T16:58:32Z,homepage
user_04578,prod_0446,47,2023-10-12T17:56:24Z,category
user_02951,prod_0694,119,2022-11-20T04:52:41Z,homepage
user_00866,prod_0672,24,2024-05-05T18:06:23Z,category
user_02118,prod_0727,145,2022-06-06T07:21:08Z,recommendation
user_07063,prod_0097,13,2024-08-12T13:04:42Z,recommendation
user_04909,prod_0381,77,2024-01-16T18:41:26Z,category
user_03001,prod_0956,97,2024-04-16T01:23:07Z,search
user_00736,prod_0728,13,2022-02-25T02:48:24Z,category
user_00925,prod_0107,20,2022-11-08T10:25:23Z,category
user_01796,prod_0675,5,2023-01-27T23:38:33Z,search
user_03649,prod_0234,23,2022-05-18T03:11:58Z,homepage
user_08419,prod_0824,15,2023-03-17T11:35:13Z,browse
user_03334,prod_0401,14,2023-11-03T23:04:47Z,search
user_09142,prod_0074,24,2022-06-29T09:50:49Z,recommendation
user_07646,prod_0019,48,2023-12-30T19:07:05Z,category
user_02235,prod_0032,32,2024-05-01T12:50:31Z,recommendation
user_06599,prod_0502,112,2023-10-29T04:08:57Z,browse
user_00840,prod_0218,8,2024-01-06T18:44:12Z,browse
user_09473,prod_0162,62,2024-06-10T02:02:11Z,browse
user_02066,prod_0709,45,2022-10-08T23:15:08Z,homepage
user_02549,prod_0677,19,2024-02-26T08:40:41Z,category
user_02103,prod_0526,10,2023-07-13T00:15:32Z,recommendation
user_01752,prod_0434,44,2022-03-08T12:24:52Z,search
user_01461,prod_0543,36,2022-04-01T10:38:16Z,homepage
user_00711,prod_0578,24,2023-04-06T03:22:01Z,homepage
user_05778,prod_0072,50,2022-09-23T18:57:20Z,homepage
user_09932,prod_0264,121,2022-11-25T14:44:03Z,category
user_06588,prod_0543,40,2022-12-25T04:40:04Z,browse
user_02601,prod_0946,4,2023-12-29T18:20:45Z,search
user_03806,prod_0330,165,2024-12-07T04:59:59Z,search
user_02859,prod_0024,14,2022-10-16T14:46:49Z,recommendation
user_00699,prod_0520,42,2023-08-14T10:34:54Z,category
user_01213,prod_0872,82,2022-04-06T01:23:20Z,search
user_04352,prod_0178,28,2024-12-11T23:52:44Z,search
user_01943,prod_0420,37,2022-01-06T00:27:45Z,browse
user_07345,prod_0451,44,2023-08-10T21:09:02Z,search
user_08796,prod_0431,118,2023-05-05T09:24:24Z,search
user_06707,prod_0664,139,2024-12-30T11:35:59Z,recommendation
user_09490,prod_0363,20,2022-06-04T07:40:30Z,browse
user_08600,prod_0221,26,2022-12-08T13:13:37Z,browse
user_02817,prod_0936,14,2022-06-06T10:03:49Z,browse
user_04938,prod_0615,11,2023-06-12T12:24:42Z,browse
user_06573,prod_0083,6,2024-04-28T02:21:32Z,category
user_09177,prod_0383,49,2024-07-22T05:24:34Z,search
user_07320,prod_0567,42,2022-02-28T18:10:42Z,browse
user_02449,prod_0617,16,2023-09-04T20:10:47Z,homepage
user_06198,prod_0512,84,2023-06-20T17:13:12Z,search
user_05386,prod_0610,53,2023-03-30T19:44:55Z,search
user_01405,prod_0157,24,2023-09-19T07:25:25Z,browse
user_01890,prod_0692,30,2024-07-07T07:55:11Z,search
user_01452,prod_0057,20,2022-11-14T11:21:12Z,recommendation
user_01585,prod_0612,6,2022-12-11T00:34:15Z,category
user_09498,prod_0307,45,2023-04-22T19:31:17Z,search
user_02317,prod_0101,26,2023-12-22T05:51:14Z,category
user_02314,prod_0620,67,2024-07-22T16:22:30Z,recommendation
user_08881,prod_0001,74,2024-07-30T03:25:11Z,search
user_05217,prod_0105,17,2023-02-05T00:04:52Z,recommendation
user_09573,prod_0231,28,2024-04-09T11:05:15Z,browse
user_06752,prod_0316,16,2022-03-23T13:49:07Z,search
user_02440,prod_0551,9,2024-06-30T15:05:20Z,search
user_00638,prod_0380,52,2024-01-26T13:37:27Z,recommendation
user_02244,prod_0289,1,2023-09-26T21:06:59Z,homepage
user_03357,prod_0469,70,2022-08-06T13:41:44Z,category
user_08507,prod_0076,52,2024-09-18T08:49:42Z,homepage
user_04202,prod_0925,22,2022-09-25T00:39:18Z,browse
user_02215,prod_0402,63,2023-03-15T08:21:15Z,browse
user_03039,prod_0745,14,2024-04-27T05:12:55Z,homepage
user_02258,prod_0053,28,2023-08-29T07:37:15Z,browse
user_02075,prod_1000,306,2024-08-14T01:00:55Z,recommendation
user_08300,prod_0092,25,2024-04-06T05:04:58Z,browse
user_06124,prod_0848,37,2024-03-19T05:29:23Z,homepage
user_05423,prod_0201,29,2023-03-08T00:05:28Z,homepage
user_03544,prod_0853,27,2022-09-13T14:49:53Z,search
user_08435,prod_0572,110,2024-01-03T02:21:33Z,browse
user_02995,prod_0521,7,2024-03-25T05:29:34Z,category
user_00308,prod_0195,6,2023-04-09T03:03:44Z,homepage
user_09389,prod_0015,98,2022-12-01T02:54:47Z,recommendation
user_08591,prod_0879,30,2024-01-19T14:29:54Z,homepage
user_08841,prod_0716,8,2022-06-12T00:41:51Z,search
user_09510,prod_0142,19,2024-10-18T05:06:15Z,homepage
user_06186,prod_0722,6,2024-08-12T20:50:47Z,homepage
user_05197,prod_0529,10,2022-05-15T05:24:53Z,homepage
user_01939,prod_0897,75,2024-10-05T02:28:36Z,homepage
user_08200,prod_0205,80,2022-07-24T16:34:38Z,homepage
user_04534,prod_0963,48,2024-10-13T00:08:49Z,homepage
user_05734,prod_0779,41,2023-05-19T12:43:37Z,search
user_02383,prod_0603,27,2022-02-18T08:22:58Z,recommendation
user_00444,prod_0131,16,2023-12-31T10:53:00Z,search
user_02047,prod_0439,73,2024-06-21T20:39:29Z,browse
user_07360,prod_0067,93,2023-11-27T01:34:29Z,recommendation
user_04157,prod_0283,68,2023-04-20T11:25:41Z,category
user_08726,prod_0067,6,2022-09-06T12:41:49Z,search
user_05161,prod_0533,62,2024-05-10T15:02:45Z,browse
user_00979,prod_0230,22,2022-06-15T13:37:42Z,browse
user_09807,prod_0804,37,2024-12-04T00:50:16Z,homepage
user_03322,prod_0652,13,2023-09-22T05:21:23Z,browse
user_08248,prod_0193,16,2023-02-06T16:29:00Z,browse
user_06957,prod_0562,78,2022-11-07T03:29:34Z,recommendation
user_08101,prod_0382,21,2024-06-14T11:01:24Z,homepage
user_05772,prod_0163,38,2022-01-07T03:24:44Z,homepage
user_09104,prod_0475,50,2022-07-02T16:00:33Z,search
user_06708,prod_0850,148,2022-12-05T22:56:29Z,browse
user_09286,prod_0828,75,2024-10-20T07:29:55Z,homepage
user_08966,prod_0577,26,2022-02-22T08:34:54Z,browse
user_03062,prod_0400,95,2024-03-09T12:07:15Z,search
user_07413,prod_0817,14,2023-04-30T01:15:02Z,homepage
user_01654,prod_0092,16,2024-04-01T16:47:50Z,homepage
user_03844,prod_0489,20,2022-07-30T22:36:24Z,search
user_00120,prod_0278,76,2023-08-30T10:21:40Z,search
user_07462,prod_0020,16,2022-03-20T22:34:30Z,category
user_02405,prod_0030,39,2024-12-11T22:51:51Z,search
user_06162,prod_0519,58,2023-08-15T21:29:08Z,category
user_07246,prod_0242,47,2024-10-25T02:07:03Z,browse
user_06071,prod_0675,29,2024-12-26T05:34:24Z,search
user_07415,prod_0817,27,2024-08-17T01:09:35Z,recommendation
user_03904,prod_0221,42,2024-08-03T18:14:57Z,homepage
user_01533,prod_0604,43,2024-03-23T23:44:58Z,search
user_00222,prod_0954,74,2023-12-16T06:41:15Z,category
user_06109,prod_0705,15,2022-02-01T15:33:13Z,recommendation
user_01758,prod_0639,50,2023-11-04T23:37:41Z,browse
user_06471,prod_0503,94,2023-10-01T02:55:32Z,homepage
user_03223,prod_0139,56,2024-07-16T01:12:11Z,search
user_07181,prod_0059,267,2022-11-27T21:49:23Z,homepage
user_05430,prod_0688,14,2022-07-29T09:43:43Z,category
user_05504,prod_0665,90,2023-06-17T14:07:40Z,browse
user_01791,prod_0062,348,2022-10-15T00:17:57Z,search
user_00215,prod_0471,6,2024-08-15T01:55:12Z,recommendation
user_05849,prod_0727,32,2022-03-15T10:41:08Z,homepage
user_02950,prod_0581,30,2022-12-12T03:50:22Z,homepage
user_01996,prod_0116,42,2022-12-12T14:39:29Z,recommendation
user_09163,prod_0034,31,2024-01-18T20:45:18Z,search
user_06618,prod_0791,2,2024-01-16T10:15:10Z,category
user_02747,prod_0611,47,2024-11-07T22:41:31Z,search
user_05177,prod_0431,100,2024-05-21T11:08:02Z,browse
user_07752,prod_0868,16,2022-06-26T15:39:23Z,search
user_09038,prod_0724,54,2023-06-23T19:52:25Z,category
user_07380,prod_0113,69,2024-08-31T18:29:07Z,search
user_04553,prod_0891,79,2022-08-17T05:44:24Z,search
user_02057,prod_0214,22,2023-12-29T04:52:37Z,category
user_00163,prod_0514,36,2024-03-14T21:18:15Z,recommendation
user_08429,prod_0486,28,2023-08-17T10:17:48Z,category
user_09200,prod_0172,24,2024-04-28T20:21:57Z,search
user_01493,prod_0245,40,2023-10-06T01:22:59Z,search
user_08445,prod_0961,18,2023-06-07T22:31:11Z,browse
user_01985,prod_0655,25,2023-08-14T20:55:25Z,homepage
user_00964,prod_0509,23,2023-02-25T20:23:16Z,homepage
user_07093,prod_0416,87,2023-02-07T03:05:42Z,category
user_03434,prod_0182,15,2024-01-24T03:55:53Z,search
user_03026,prod_0921,12,2024-10-03T12:00:09Z,search
user_09971,prod_0273,38,2022-01-15T09:51:07Z,category
user_01637,prod_0332,102,2024-12-22T15:16:12Z,search
user_06356,prod_0485,10,2023-07-27T18:57:15Z,category
user_06867,prod_0529,99,2023-12-22T09:32:19Z,homepage
user_00850,prod_0363,38,2024-06-04T14:50:28Z,search
user_05053,prod_0379,48,2024-05-01T19:24:48Z,search
user_02037,prod_0504,29,2024-08-07T12:54:56Z,search
user_05707,prod_0886,57,2024-01-08T18:36:11Z,browse
user_07162,prod_0086,152,2024-12-13T02:46:59Z,recommendation
user_04457,prod_0256,140,2023-08-30T03:57:49Z,browse
user_02951,prod_0193,15,2022-07-26T11:16:08Z,browse
user_00032,prod_0647,8,2023-02-14T08:06:09Z,recommendation
user_03409,prod_0967,56,2022-05-21T13:33:49Z,category
user_02139,prod_0996,38,2022-11-24T03:53:35Z,homepage
user_03133,prod_0042,9,2023-05-11T05:44:27Z,homepage
user_07956,prod_0584,54,2022-06-10T01:22:25Z,recommendation
user_09982,prod_0451,5,2023-05-16T15:04:58Z,category
user_06691,prod_0530,11,2022-10-31T11:19:45Z,homepage
user_03960,prod_0319,13,2022-10-05T05:15:54Z,search
user_07578,prod_0157,48,2023-07-13T17:34:37Z,homepage
user_05431,prod_0403,26,2022-04-20T16:44:47Z,search
user_04853,prod_0077,33,2023-05-09T02:05:09Z,homepage
user_02943,prod_0795,39,2022-01-05T12:08:22Z,search
user_07539,prod_0347,15,2022-12-05T04:26:20Z,recommendation
user_02510,prod_0089,28,2022-03-13T07:29:12Z,search
user_02186,prod_0981,26,2024-04-23T02:28:22Z,search
user_01925,prod_0734,152,2023-02-19T03:48:53Z,browse
user_08446,prod_0443,91,2022-05-14T18:08:47Z,search
user_06634,prod_0514,60,2022-04-01T09:35:45Z,recommendation
user_08041,prod_0871,16,2024-12-28T23:58:47Z,browse
user_04960,prod_0898,28,2022-08-22T01:30:59Z,homepage
user_01363,prod_0459,202,2022-06-08T09:47:15Z,search
user_03936,prod_0932,23,2023-03-29T07:39:15Z,browse
user_01982,prod_0513,18,2022-09-05T21:33:36Z,search
user_06484,prod_0471,78,2024-01-03T19:26:09Z,homepage
user_07241,prod_0163,81,2022-11-21T09:48:53Z,browse
user_00323,prod_0631,65,2023-02-02T03:13:18Z,browse
user_03632,prod_0215,64,2024-06-21T10:39:26Z,search
user_01809,prod_0431,12,2024-12-10T06:55:47Z,category
user_00217,prod_0190,47,2022-07-31T12:25:36Z,recommendation
user_08197,prod_0491,12,2023-04-12T02:40:52Z,browse
user_00474,prod_0204,87,2022-09-13T15:45:04Z,browse
user_05109,prod_0215,43,2024-10-11T20:01:34Z,search
user_06582,prod_0570,20,2024-01-06T13:36:15Z,category
user_01255,prod_0707,5,2023-06-26T10:44:16Z,search
user_02504,prod_0508,479,2023-03-09T21:15:49Z,category
user_09812,prod_0293,7,2023-05-24T08:16:19Z,recommendation
user_07847,prod_0274,4,2024-06-16T22:30:42Z,browse
user_04904,prod_0972,20,2023-05-29T21:10:18Z,category
user_05993,prod_0679,126,2024-09-15T00:42:39Z,recommendation
user_06814,prod_0815,60,2024-05-13T14:30:00Z,homepage
user_03888,prod_0666,13,2023-07-14T23:48:39Z,browse
user_03855,prod_0604,17,2024-10-20T14:31:52Z,search
user_02270,prod_0397,39,2023-10-06T18:19:24Z,browse
user_02846,prod_0038,13,2022-04-06T15:08:10Z,search
user_09076,prod_0136,12,2024-03-09T01:21:36Z,search
user_05155,prod_0004,46,2022-11-19T20:27:53Z,recommendation
user_00353,prod_0603,48,2024-02-19T05:42:15Z,homepage
user_09227,prod_0380,15,2024-09-13T22:30:57Z,browse
user_08291,prod_0024,23,2024-04-10T23:52:33Z,category
user_04690,prod_0903,54,2022-03-03T16:19:53Z,recommendation
user_02304,prod_0134,87,2023-03-12T07:56:38Z,recommendation
user_01673,prod_0512,16,2023-10-24T18:04:51Z,homepage
user_02918,prod_0606,19,2023-10-20T16:18:52Z,category
user_00207,prod_0504,67,2022-10-14T21:15:15Z,search
user_05345,prod_0557,35,2022-08-19T03:50:42Z,category
user_05838,prod_0176,15,2024-08-19T08:40:01Z,category
user_02003,prod_0773,18,2023-08-10T01:22:05Z,search
user_00620,prod_0616,60,2024-05-26T20:23:51Z,search
user_07657,prod_0662,15,2024-07-10T11:58:02Z,homepage
user_00031,prod_0398,50,2023-04-19T21:28:24Z,category
user_07991,prod_0244,33,2023-06-04T17:44:26Z,category
user_09961,prod_0498,12,2024-04-01T04:04:41Z,homepage
user_01850,prod_0525,16,2024-01-02T10:22:13Z,category
user_06469,prod_0240,38,2023-05-15T13:16:18Z,search
user_09438,prod_0945,86,2024-02-27T08:24:08Z,search
user_05438,prod_0721,21,2022-08-10T16:15:24Z,search
user_09993,prod_0208,50,2023-03-14T02:05:13Z,browse
user_01306,prod_0591,384,2022-03-05T20:20:03Z,homepage
user_03662,prod_0649,21,2022-05-10T16:22:37Z,search
user_03895,prod_0302,90,2024-02-17T11:49:16Z,category
user_05328,prod_0786,27,2023-07-31T05:38:33Z,recommendation
